RESULTS_OUTCOME_ANAL_GRP_ID|RESULTS_OUTCOME_ANALYSIS_ID|ARM_GROUP_ID
98606|46875|539640
98607|46455|539640
98608|46456|539640
98609|46457|539640
98610|46458|539640
98611|46670|539640
98612|46671|539640
98613|46672|539640
98614|46673|539640
98615|46674|539640
98616|46811|539640
98617|46812|539640
98618|46813|539640
98619|46814|539640
98620|46815|539640
98621|46620|539640
98622|46621|539640
98623|46622|539640
98624|46623|539640
98625|46624|539640
98626|46773|539640
98627|46774|539640
98628|46775|539640
97285|47643|553638
97286|47643|548087
97287|47643|545471
97288|47643|547615
97289|47644|549514
97290|47644|550601
97291|47644|554409
97292|47644|557934
97293|47835|558631
97294|47836|558631
97295|47837|558631
97296|47837|560247
97297|47835|570574
97298|47836|568473
97299|47838|604907
97300|47839|604907
97301|47838|601694
97302|47471|441172
97303|47472|441172
97304|47473|441172
97305|47474|441172
97306|47475|439059
97307|47475|441226
97308|47476|449079
97309|47476|450728
97310|46907|482056
97311|46907|483124
97312|46908|484489
97733|46931|389974
97734|46932|389974
97735|46933|389974
97736|46929|401185
97737|46930|402565
97738|46931|403641
97739|46932|396371
97740|46933|397751
97741|46220|403948
97742|46221|403948
97743|46222|403948
97744|46223|403948
97745|46224|403948
97746|46220|397248
97747|46221|398067
97748|46222|395961
97749|46223|397596
97750|46224|399221
97751|46225|373402
97752|46226|373402
97753|46227|373402
97754|46228|373402
97755|46229|373402
97756|46225|371804
97757|46226|369381
97758|46227|370466
97759|46228|372127
97760|46229|407739
98181|47819|509052
98182|47818|510420
98183|47820|510420
98184|47817|507751
98185|47818|507751
98186|47819|507751
98187|47820|507751
98188|47821|613021
98189|47822|613021
98190|47821|613249
98191|47822|613249
98192|47823|610331
98193|47824|610331
98194|47823|611323
98195|47824|611323
98196|47825|612576
98197|47825|592648
98198|47826|593436
98199|47826|595028
98200|47827|596641
98201|47827|593225
98202|46803|442479
98203|46808|442479
98204|46856|442479
98205|46857|442479
98206|49235|439269
98207|49364|439269
98208|46801|439269
98629|46776|539640
98630|46777|539640
98631|46875|541029
98632|46459|541029
98633|46460|541029
98634|49154|543359
98635|49155|567239
98636|49155|606594
98637|49156|588637
98638|49156|590038
98639|49157|559886
98640|49157|562063
98641|49158|568648
98642|49158|570564
98643|49159|610258
98644|49160|610258
98645|49159|611258
98646|49160|611258
98647|49161|611499
98648|49162|611499
98649|49161|612464
98650|49162|612464
98651|49163|613433
98652|49164|613433
98653|49163|610802
98654|49164|610802
98655|49165|599233
98656|49165|599734
100421|48700|533262
100422|48702|533262
100423|48703|533262
100424|48705|533262
100425|48706|533262
100426|48973|591251
100427|48974|591251
100428|48975|591251
100429|48976|591251
100430|48977|579411
100431|48977|584736
100432|48978|588068
100433|48978|584827
100434|48979|585630
100435|48979|587002
100436|48980|610148
100437|48980|611147
100438|48981|613565
100439|48981|611185
100440|48981|595078
100441|49031|595877
100442|49031|600681
100443|49031|598001
100444|49032|599112
100445|49032|593839
100446|49032|594630
100447|49033|596511
100448|49033|593631
99133|46471|596427
99134|46474|596427
99135|46466|593811
99136|46469|593811
99137|46472|593811
99138|47892|438722
99139|47893|440344
99140|47894|440344
99141|47893|441716
99142|47895|441716
99143|47894|439322
99144|47895|439322
99145|47896|455842
99146|47896|458032
99147|47897|462276
99148|47902|462276
99149|47907|462276
99150|47898|459879
99151|47903|459879
99152|47908|459879
99153|47899|461277
99154|47904|461277
99155|47909|461277
99156|47900|457336
99157|47905|457336
99158|47910|457336
99159|47901|459547
99160|47906|459547
99581|52541|582832
99582|52544|576963
99583|52545|576963
99584|52544|577780
99585|52545|579178
99586|52584|575904
99587|52584|585949
99588|52585|586761
99589|52585|615524
99590|53250|616927
99591|53251|616927
99592|53250|614982
99593|53251|614982
99594|53286|599973
99595|53286|596555
99596|53287|596555
99597|53287|614244
99598|53288|615897
99599|53288|617603
99600|53289|614868
99601|53290|614868
99602|53291|614868
99603|53289|597363
99604|53290|604205
99605|52987|446443
99606|52988|446443
99607|52989|446443
99608|52990|446443
100001|53176|466319
100002|53176|465593
100003|53177|465593
100004|53179|466687
100005|53178|468322
100006|53178|465111
100007|53179|465111
100008|53181|501179
100009|53180|494287
100010|53180|495886
100011|53181|495886
100012|53183|497481
100013|53182|502303
100014|53182|499928
100015|53183|499928
100016|53236|476495
100017|53235|473253
100018|53235|474900
100019|53236|474900
100020|53238|504020
100021|53237|506218
100022|53237|503552
100023|53238|503552
100024|53240|500926
100025|53239|483854
100026|53239|478598
100027|53240|478598
100028|53241|512104
100449|49033|617001
100450|49034|603798
100451|49034|599035
100452|49034|600114
100453|49035|597401
100454|49035|602037
100455|49035|613136
100456|49036|382986
100457|48188|417962
100458|48189|417962
100459|48189|389027
100460|48190|389027
100461|48188|387189
100462|48689|604661
100463|48690|604661
100464|48689|599589
100465|48690|599589
100466|48691|604452
100467|48692|604452
100468|48691|601226
100469|48692|601226
100470|48693|602849
100471|48693|613611
100472|48694|383864
100473|48694|381087
100474|48695|357793
99639|52993|510294
99640|52994|507069
99641|53283|440528
99642|53284|440528
99643|53234|455227
99644|53276|455227
99645|53277|455227
99646|53279|455227
99647|53280|455227
99648|53282|455227
99649|53283|455227
99650|53285|455227
99651|53275|449135
99652|53276|449135
99653|53278|449135
99654|53279|449135
99655|53281|449135
99656|53282|449135
99657|53284|449135
99658|53285|449135
99659|53330|489153
99660|53331|489153
99661|53333|489153
99662|52951|446952
100535|48861|533262
100536|48862|533262
100537|48864|533262
100538|48865|533262
100539|48361|533262
100540|48362|533262
100541|48364|533262
100542|48365|533262
100543|48920|533262
100544|48921|533262
100545|48923|533262
100546|48428|547190
100547|48429|574139
100548|48429|568032
100549|48430|574492
100550|48430|572083
100551|48431|597162
100552|48431|598857
100553|48432|399013
100554|48432|396082
100555|48356|397152
100556|48356|372658
100557|48357|401237
100558|48357|374045
100475|52280|424383
100476|52281|424383
99161|47911|459547
99162|47384|467640
99163|47843|467640
99164|47848|467640
99165|47385|464419
99166|47844|464419
99167|47849|464419
99168|47386|465799
99169|47845|465799
99170|47850|465799
99171|47387|501856
99172|47846|501856
99173|47851|501856
99174|46503|415741
99175|46504|410212
99176|46505|412384
99177|46667|412384
99178|46668|412384
99179|46669|412384
99180|46703|409750
99181|46704|409750
99182|46705|409750
99663|52952|449683
99664|52953|449683
100057|49028|508393
100058|49029|508393
100059|49030|508393
100060|48166|508393
100061|48167|508393
100062|48168|508393
100063|49024|544844
100064|49025|544844
100065|49026|544844
100066|49027|544844
100067|48513|416250
100068|52825|387109
100069|52826|387109
100070|52827|387109
100071|52828|387109
100072|52825|389866
100073|52826|389866
100074|52827|389866
100075|52828|389866
100076|52829|388008
100077|52830|388008
100078|52831|388008
100559|48358|375153
100560|48358|373007
99245|46833|437066
99246|46475|593811
99247|46467|594868
99248|46470|594868
99249|46473|594868
99250|46476|594868
99251|46477|593339
99252|46478|593339
99253|46479|593339
99254|46477|601871
99255|46478|605168
99256|46479|597887
99257|46480|417927
99258|46480|419812
99259|46481|437643
99260|46482|437643
99261|46481|435531
99262|46483|435531
99263|46482|437716
99264|46483|437716
99265|46484|434799
99266|46485|434799
99183|46706|409750
99184|46707|434419
99185|46707|436604
99186|46708|456914
99187|46708|458303
99188|46709|463323
99609|53052|446224
99610|53052|443281
99611|53053|450295
99612|53054|450295
99613|53053|481627
99614|53054|481627
99615|53055|536322
99616|53056|543321
99617|53057|543321
99618|53056|544940
99619|53057|544940
99620|53058|542278
99621|53059|542278
99622|53058|552793
99623|52936|526301
99624|52937|527623
99625|52937|524718
99626|52938|529229
100079|52832|388008
100080|52833|388008
100081|52834|388008
100082|52829|389927
100083|52830|389927
100084|52831|389927
100505|56353|421742
100506|56353|424175
100507|56073|425251
100508|56073|453094
100509|56513|404196
100510|56513|435664
100511|56514|408752
100512|56514|406375
100513|56515|418279
100514|56515|419605
100515|56516|417286
100516|56516|415210
100517|55848|413120
100518|55848|411839
100519|55849|409763
100520|55849|411107
100521|55850|412745
100522|55850|410351
99267|46484|470214
99268|46486|470214
99269|46485|471862
99270|46486|471862
99271|46487|468649
99272|46520|468649
99693|52566|542762
99694|52568|542762
99695|52567|543581
99696|52568|543581
99697|52569|545199
99698|52570|542290
99699|52571|553344
99700|52610|553344
99701|52571|550445
99702|52610|552057
99703|52611|552130
99704|52536|552130
99705|52611|553767
99706|52536|547942
99707|52537|546398
99708|52537|555097
99709|52572|526662
99710|52572|527794
99627|52938|510622
99628|52939|538440
99629|52939|539255
99630|52940|540347
99631|52940|537641
99632|52941|538479
99633|52941|536585
99634|52991|533363
99635|52991|534711
99636|52992|535539
100029|53242|512104
100030|53241|517900
100031|53242|515555
100032|53243|522568
100033|53244|522568
100034|53243|519947
100035|49023|508324
100036|48957|510792
100037|48958|510792
100038|48959|510792
100039|48960|510792
100040|48961|510792
100041|48962|510792
100042|48963|510792
100523|55851|390728
100524|55851|420010
100525|55852|418190
100526|55852|420106
100527|55853|390367
100528|55853|422569
100529|55854|424741
100530|55854|421551
100531|55855|453110
100532|55856|453110
99217|46426|593689
99218|46427|593689
99219|46428|593689
99220|46429|593689
99221|46366|595298
99222|46369|595298
99223|46424|595298
99224|46427|595298
99225|46367|592708
99226|46370|592708
99227|46425|592708
99228|46428|592708
99229|46368|593766
99230|46371|593766
99711|52573|588517
99712|53291|601530
99713|53292|602894
99714|52926|602894
99715|52927|602894
99716|53292|604537
99717|52926|610701
99718|52927|380835
99719|52928|470336
99720|52928|471974
100113|48173|548771
100114|48174|548771
100115|48175|548771
100116|48176|548771
100117|48177|548771
100118|48178|548771
100119|48169|545605
100120|48170|545605
100121|48171|545605
100122|48417|549037
100123|48418|541895
100124|48419|541895
100125|48420|543284
100126|48421|543284
100043|49014|510792
100044|49015|510792
100045|49016|510792
100046|49017|510792
100047|49018|510792
100048|49019|510792
100049|49020|510792
100050|49021|510792
100051|49022|510792
100052|49023|510792
100053|49024|508393
100054|49025|508393
100055|49026|508393
100056|49027|508393
100477|52282|424383
100478|52322|424383
100479|52323|424383
100480|52324|424383
100481|52325|424383
100482|52326|424383
100483|52497|424383
100484|52498|424383
100485|51947|424383
100486|52279|432250
99231|46426|593766
99232|46429|593766
99233|46465|614685
99234|46466|614685
99235|46467|614685
99236|46468|614685
99237|46469|614685
99238|46470|614685
99239|46471|614685
99240|46831|454197
99241|46831|452386
99242|46832|426505
99243|46832|428645
99244|46833|433504
99665|52954|449683
99666|53207|449683
99667|53208|449683
99668|53149|449683
99669|52952|447029
99670|52953|447029
99671|52954|447029
99672|53208|447029
99673|53149|447029
99674|53150|522571
100127|48422|543284
100128|48423|543284
100129|48424|543284
100130|48453|543284
100131|48420|544895
100132|48421|544895
100133|48422|555690
100134|48423|555690
100135|48424|557578
100136|48453|557578
100137|48454|541638
100138|48455|541638
100139|48281|354672
100140|52656|497737
100729|48285|396429
100730|48285|401250
100731|48286|402628
100732|48286|399962
100733|48317|413414
100734|48317|415319
100735|48318|409535
100736|48318|415670
100737|48319|453771
100738|48320|424087
100487|52280|432250
100488|52281|432250
100489|52282|432250
100490|52322|432250
100491|52323|432250
100492|52324|432250
100493|52325|432250
100494|52326|432250
100495|52497|432250
100496|52498|432250
100497|51947|432250
100498|56349|417723
100499|56350|419329
100500|56350|420999
100501|56351|414656
100502|56351|416799
100503|56352|420090
100504|56352|390108
99189|46709|460695
99190|46710|473419
99191|46711|473419
99192|46712|473419
99193|46713|473419
99194|46714|473419
99675|53150|520248
99676|53151|571127
99677|53321|353599
99678|53322|353599
99679|53323|393730
99680|52560|393730
99681|52561|393730
99682|53323|394575
99683|52560|391298
99684|52561|392678
99685|52562|516729
99686|52562|492023
99687|52563|494763
99688|52563|493025
99689|52564|510180
99690|52564|510291
99691|52565|512403
99692|52565|544862
100085|52832|389927
100086|52833|389927
100087|52834|389927
100088|52835|437397
100089|52835|436661
100090|52836|431614
100739|48321|430978
100740|48322|432611
100741|48323|424881
100742|48324|429027
100743|48337|438017
100744|48338|441223
100745|48338|439093
100746|48339|465203
100747|48340|465203
100748|48199|508396
100749|48200|508396
100750|48201|508396
100751|48202|544847
100752|48203|544847
100753|48202|548774
100754|48204|548774
100755|48202|545608
100756|48203|545608
99273|46487|465965
99274|47703|465965
99275|46520|467861
99276|47703|467861
99277|47704|447431
99278|47888|447431
99195|46710|474488
99196|46711|474488
99197|46712|474488
99198|46713|474488
99199|46714|474488
99200|46715|476690
99201|46716|476690
99202|46717|476690
99203|46718|476690
99204|46719|476690
99205|46715|473464
99206|46716|473464
99207|46717|473464
99208|46718|473464
99209|46719|473464
99210|46367|593689
99211|46368|593689
99212|46369|593689
99213|46370|593689
99214|46371|593689
99215|46424|593689
99216|46425|593689
99637|52992|536617
99638|52993|510183
100091|52837|431614
100092|52836|433246
100093|52837|464625
100094|52838|469221
100095|52839|445887
100096|52661|445887
100097|52839|442943
100098|52661|444028
100099|52662|445660
100100|52663|445660
100101|52662|442723
100102|52663|442037
100103|49028|544844
100104|49029|544844
100105|49030|544844
100106|48166|544844
100107|48167|544844
100108|48168|544844
100109|48169|548771
100110|48170|548771
100111|48171|548771
100112|48172|548771
100533|48708|533262
100534|48859|533262
99279|47704|449037
99280|47889|449037
99281|47888|449850
99282|47842|499754
99283|47847|499754
99284|47564|499754
99285|47565|500833
99286|47570|500833
99287|47575|500833
99288|47566|498191
99289|47571|498191
99290|47576|498191
99291|47567|499827
99292|47572|499827
99293|47577|499827
99294|47368|608507
99295|47369|605599
99296|47369|607483
99297|47370|609385
99298|47371|609385
99299|47372|609385
99300|47373|609385
99721|52929|469322
99722|52929|471483
98963|49835|613150
98964|49835|378724
97537|46209|506075
97538|46210|506075
97539|46211|506075
97540|46209|503961
97541|46210|505605
97542|46211|479983
97543|46212|479534
97544|47072|479534
97545|47073|479534
97546|46212|485176
97547|47072|478558
97548|47073|480698
97549|47074|512752
97550|47075|512752
97551|47076|512752
97552|47074|514645
97553|47075|512315
97554|47076|514462
97555|47077|516589
97556|47078|516589
97557|47079|516589
97558|47077|489974
98483|49498|428353
98484|49499|435876
98485|49500|448617
98486|49500|447624
98487|49501|449242
98488|49501|450893
98881|49297|393069
98882|49297|393880
98883|49298|393880
98884|49296|394977
98885|49298|394977
98886|49803|403860
98887|49804|455148
98888|49804|452533
98889|49710|488411
98890|49710|489480
98891|49746|459855
98892|49746|464931
98893|49747|500733
98894|49747|501799
98895|49748|500260
98896|49748|501077
98897|49749|498978
98898|49749|475247
98087|46805|440305
98088|46806|440305
98089|46807|440305
98090|49234|442479
